dao_id,proposal_id,proposal_title,created,protocol,category_cluster,forum_url,id,post_count,views,reply_count,like_count,forum_created,forum_bumped,forum_url_from
uniswapgovernance.eth,0xd70b3e84db501c2633bc8189fcfc335726fce90584a3c37f6155580369f11023,[Consensus Check] Create the Uniswap Foundation,8/10/22 11:39,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/consensus-check-create-the-uniswap-foundation/17457,17457,1,5299,0,6,2022-08-10T15:25:38.045Z,2022-08-10T15:40:24.797Z,snapshot
uniswapgovernance.eth,0x4d8042e4e53715dc141be98b89aab659d5f7306c3d3ef789b0c807a029c23ca8,UADP Team Election,10/9/23 19:38,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/nomination-and-election-process-for-the-uni-arb-grant-program-uagp-and-delegate-program-uadp/21950,21950,25,5219,1,78,2023-09-25T14:47:13.826Z,2023-11-08T12:09:43.844Z,snapshot
uniswapgovernance.eth,0xff05f8e61540a8ad3ca98b9a65a4b135d7834bdb0cf286a1346dcd6fcda85df0,[Temp Check] Uniswap Delegate Reward Initiative - Cycle 2 ,8/20/24 13:58,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/rfc-uniswap-delegate-reward-initiative-cycle-2/24404,24404,24,430,12,44,2024-08-13T16:29:22.026Z,2024-08-28T19:38:55.980Z,snapshot
uniswapgovernance.eth,0x387b5e811e9673359b98729af5c7f14a50b7d0ea9b4dcf9278686b238932e25d,Community Governance Process Changes,12/14/22 15:53,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/rfc-update-community-governance-process-changes/19718,19718,5,8383,1,10,2022-12-09T14:30:30.661Z,2024-01-19T08:07:10.120Z,snapshot
uniswapgovernance.eth,0xfe8cb4e08138df2f0d136480e85edadf22679cca73b68f3f376d12f322dd2565,[Temp Check] Uniswap Delegate Reward -3 Months-Cycle 1,5/8/24 12:35,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temp-check-uniswap-delegate-reward-3-months-cycle-1/23837,23837,43,3039,15,93,2024-05-03T20:32:09.463Z,2024-06-04T09:23:07.087Z,snapshot
uniswapgovernance.eth,0xee4851601143b1e9655be7168ca2d0f119fba31afadf2a7f808ea12b7bb4e9df,[Temperature Check] Create the Uniswap Foundation,8/8/22 10:37,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-create-the-uniswap-foundation/17358,17358,60,23805,32,122,2022-08-04T15:00:35.494Z,2022-09-09T21:33:14.770Z,snapshot
uniswapgovernance.eth,0x14aa7becb547ccb8fdcfc69054bda1557a90f1ebe3ac45569f049b5e29e98d76,[Temperature Check]: Delegation of UNI to Active but Underrepresented Delegates,11/1/23 6:28,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-delegation-of-uni-to-active-but-underrepresented-delegates/22238,22238,43,6884,24,105,2023-10-31T23:43:59.914Z,2024-06-08T21:49:45.409Z,snapshot
uniswapgovernance.eth,0xaf3965fdf77423bcc7a27294c90a3522b13ae267519c277f6740a7a39869b120,Update Uni v3/v2 Deployment Process (March 2024) ,4/11/24 13:59,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/update-uni-v3-v2-deployment-process-march-2024/23468,23468,6,1859,0,9,2024-03-27T02:09:40.265Z,2024-04-26T16:54:38.325Z,snapshot
uniswapgovernance.eth,QmTyWBn3PcBcFeuwKcjwAu5DZypVTK3aGuQ6EGQPFghgtX,Consensus Check - ABOLISH Delegates and change the UNI Governance Voting System,7/15/21 12:28,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/consensus-check-abolish-delegates-and-change-the-uni-governance-voting-system/13458,13458,11,3092,3,12,2021-07-15T16:24:45.506Z,2021-08-11T17:44:40.461Z,manual
uniswapgovernance.eth,0x372ef8c1a79de2fa00b919070177ed81a914b4a23a3c01d3b4e87dfe9c5e4e82,[Temperature Check] Lower Onchain Proposal Threshold,1/8/24 18:11,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/rfc-lower-onchain-proposal-threshold/22429,22429,9,2745,0,50,2023-12-11T08:16:51.560Z,2024-01-23T19:48:30.157Z,manual
uniswapgovernance.eth,QmNPvJSYqtpN8JeReGACfPJNx7yXZrsrcAKDsjHvbx3Pu3,Should Uniswap lower the proposal submission threshold?,5/27/21 21:50,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/consensus-check-should-the-proposal-threshold-be-lowered/12698,12698,4,2970,3,10,2021-05-31T21:19:35.983Z,2024-02-12T13:09:51.574Z,manual
uniswapgovernance.eth,QmTksCuBh2HLMKSXUE7yyCHGE9dCevac9oEWnkef8Junn2,Temperature Check - [Merge the Uniswap Grant Program into Uniswap DAO Governance],7/17/21 20:12,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-merge-the-uniswap-grant-program-into-uniswap-dao-governance/13511,13511,10,6780,0,14,2021-07-17T23:55:46.050Z,2024-06-02T19:26:19.572Z,manual
uniswapgovernance.eth,QmXDNKm4feLGUXCdtHjHZYrNTMsysEhP34nRYFSM3HhKVT,Temperature Check - Managing Systemic Risk in Uniswap’s Community Treasury using KPI Options,6/14/21 10:31,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-should-we-be-managing-systemic-risk-in-uniswaps-community-treasury-using-kpi-options/12624,12624,13,4453,3,29,2021-05-29T00:13:35.170Z,2021-06-14T14:34:03.682Z,manual
uniswapgovernance.eth,QmXDNKm4feLGUXCdtHjHZYrNTMsysEhP34nRYFSM3HhKVT,Temperature Check - Managing Systemic Risk in Uniswap’s Community Treasury using KPI Options,6/14/21 10:31,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-should-we-be-managing-systemic-risk-in-uniswaps-community-treasury-using-kpi-options/12624,12624,13,4453,3,29,2021-05-29T00:13:35.170Z,2021-06-14T14:34:03.682Z,manual
uniswapgovernance.eth,QmZcfEhN6xx6mMyo6ins4pSMga7N3o14fW4VtFzYTRHuLj,Temperature Check: Raise the proposal quorum threshold,6/18/21 13:26,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-raise-the-proposal-quorum-threshold-from-40m/13058,13058,9,3457,1,17,2021-06-18T17:24:04.983Z,2021-06-25T14:38:17.621Z,manual
uniswapgovernance.eth,QmZUeeJEoEp4Z1oLzMcXbWJyu4WNvHF9p8uHjz97T5nD3m,Uniswap Temperature check - [Should we increase the votingDelay?],10/28/20 9:22,uniswap,Governance Process Amendment,https://gov.uniswap.org/t/temperature-check-should-we-increase-the-votingdelay/7818,7818,9,2185,5,13,2020-10-28T13:25:31.208Z,2020-11-12T18:48:19.956Z,manual
arbitrumfoundation.eth,0x813a366e287a872ada13d4f8348e771c7aa2d8c3cb00b2be31539ceab5627513,AIP: ArbOS Version 20 “Atlas”,2/2/24 15:30,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-arbos-version-20-atlas/20957,20957,30,3510,2,32,2024-01-30T16:50:11.387Z,2024-03-13T21:58:48.624Z,snapshot
arbitrumfoundation.eth,0xbecc45a6beb55a708e25195f34db2f5ff757e0da5ff55171ca731b39428e27c3,AIP: Batch Poster Manager and Sequencer Inbox Finality Fix,2/5/24 12:26,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-batch-poster-manager-and-sequencer-inbox-finality-fix/20995,20995,19,1303,5,29,2024-01-31T18:38:16.458Z,2024-02-12T15:59:58.010Z,snapshot
arbitrumfoundation.eth,0x4e064bc3f7335eb5b3b998c3b21921995d43b5c3d225da53897acaf57b51e826,[Constitutional] Changes to the Constitution and the Security Council Election Process,1/29/24 12:17,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-changes-to-the-constitution-and-the-security-council-election-process/20856,20856,25,1808,6,47,2024-01-24T18:14:59.338Z,2024-02-26T12:08:54.082Z,snapshot
arbitrumfoundation.eth,0xb0156cfc112bbe4275b0a1d6cacc3970affdad6057047b8cee79ba54d45446aa,Proposal: Activate support for account abstraction endpoint on One and Nova,6/19/23 20:23,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-activate-support-for-account-abstraction-endpoint-on-one-and-nova/14790,14790,21,4590,5,168,2023-06-07T21:02:42.800Z,2023-07-05T19:29:14.082Z,snapshot
arbitrumfoundation.eth,0x921c3d57deb2f3c84918ca3fb57479d38650b979b5902895c5822649ed86b716,Proposal: Build Optimal Onboarding for STIP Teams (BOOST),10/25/23 8:31,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-build-optimal-onboarding-for-stip-teams-boost/19114,19114,67,6097,25,216,2023-10-24T02:47:07.456Z,2023-11-03T09:01:24.742Z,snapshot
arbitrumfoundation.eth,0x3404df8a6e105dcf8b60cb22f22928aeedd3ffa5d80dc36e4f8fd74d0f5f14cb,Procurement Framework | Security : Non-Constitutional Proposal,11/25/23 17:39,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-consolidate-security-proposals-into-a-rfp-process/19328,19328,26,6177,1,113,2023-11-03T15:42:59.798Z,2023-12-02T17:06:22.724Z,snapshot
arbitrumfoundation.eth,0x2a25540406ad1c9f4460979b31cec5fba52637e4aff3bec97ab664a90ea8ed9e,Proposal [Non-Constitutional]: Establish the ArbitrumDAO Procurement Committee,12/29/23 13:30,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-non-constitutional-establish-the-arbitrumdao-procurement-committee/20064,20064,29,5527,13,135,2023-12-14T17:53:04.735Z,2024-02-06T14:53:49.544Z,snapshot
arbitrumfoundation.eth,0xfd3551e2a0effc5d900e522b79300f68c351ec930cb05b62f537842508feceff,Proposal: Security Council Elections Proposed Implementation Spec,8/8/23 12:01,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-security-council-elections-proposed-implementation-spec/15425,15425,17,4541,3,120,2023-07-14T18:59:31.185Z,2024-01-09T08:18:18.098Z,snapshot
arbitrumfoundation.eth,0x5c0cecde14ec0b83c954b47c2d79348ce249019b83894f3938fc80b45e1232da,Time Management in Arbitrum’s Governance,8/31/23 0:00,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-time-management-in-arbitrum-s-governance/15941,15941,9,2314,2,34,2023-08-19T22:30:53.905Z,2023-09-07T02:24:26.718Z,snapshot
arbitrumfoundation.eth,0xc040de9c6a85dee5ca15de10691165bf5595245ffac922cbef61e45199522345,Proposal to Backfund Successful STIP Proposals,11/7/23 8:53,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-to-backfund-successful-stip-proposals-savvy-dao-draft/19046,19046,120,13761,58,721,2023-10-19T13:20:38.950Z,2024-02-06T10:10:36.602Z,snapshot
arbitrumfoundation.eth,0x5e43fdcaa085476a7be4fb638dd57f7b3f6b708fbbbe1380e54da126c7a095d2,Proposal: Update Security Council Election Start Date to Ensure Time for Security Audit,7/21/23 14:49,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/proposal-update-security-council-election-start-date-to-ensure-time-for-security-audit/15426,15426,13,3622,2,37,2023-07-14T19:07:58.152Z,2023-08-18T12:01:41.306Z,snapshot
arbitrumfoundation.eth,0x1ac6079871dc4af55b7d67eae130e4c1bbcbabd9bb35405bc1733ef2efe45875,Consolidate Security Proposals into a RFP Process,11/3/23 12:34,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/rfc-consolidate-auditor-proposals-into-rfp-process/19328,19328,26,6177,1,113,2023-11-03T15:42:59.798Z,2023-12-02T17:06:22.724Z,snapshot
arbitrumfoundation.eth,0xa0e14b85197d73e825ac30f72b7d895d644ed06159a32a578f4efe47a2739b2f,[Non-Constitutional] Fund the Arbitrum Grants Framework Proposal Milestone 1,7/6/23 13:06,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-3-non-constitutional-fund-the-arbitrum-grants-framework-proposal-milestone-1/14976,14976,55,6474,25,296,2023-06-20T16:22:36.183Z,2023-08-18T11:53:03.107Z,manual
arbitrumfoundation.eth,0xa635e39a2c527f7a1eabf5ea22bdec6f4a265d6c69a06076e65fde0ae0a5941b,AIP: ArbOS Version 11,11/27/23 17:11,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/arbitrum-arbos-upgrades/19695,19695,1,2263,0,14,2023-11-22T16:59:24.006Z,2024-07-10T15:44:23.750Z,manual
uniswapgovernance.eth,0x00ff45d181461e5a10baa14ab5831c94e65bd3a1f60833201882b198a3c17441,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",12/4/23 12:27,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x21952c76273006506938a92f1403b953c7b3f5983a83b8d586dd3673e92e7af6,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",12/4/23 12:14,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x3447c5c95e70304122194efb2874757059f0851cc7449e58682f48a25e4ce7ba,Consensus check- Uniswap DAO can help 80K UNI to Turkey to relief after the big earthquake disaster,2/17/23 8:58,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x395247baadc03151c1ff747b2dd2d58a194c7cfe3338f6c5d745c633bab12361,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",12/4/23 10:06,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x6257f014b442f2cdbe6bb05085f4f27f21ed5af892a2f49d1bc611e5d859c2ca,"After a Successful DAO Vote, Uniswap decided to Launch the Phase 1 of the $gUNI (Uniswap Gold) Distribution",12/4/23 4:10,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x73a886b13c81e2e0ca432b2c69c0592b02a5b1d1cd983277b4b2d67271fe1eff,"Uniswap DAO Portal is Open, early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",12/4/23 16:12,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0x9db793de052692853aa3749920e1c7161de0eead4730c3fef516bc11eb829879,Consensus Check - Uniswap helps t,2/17/23 8:55,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,0xf1c132e8458c38dd021b3850f41a059bfec10d1d48f1dbe76b84ccf72a7798e4,"Uniswap DAO Portal is Open, all early registrants receive the 'Early Uni' Role & will be included in the $UNI snapshot",12/3/23 22:57,uniswap,Spam Proposal,,,,,,,,,manual
uniswapgovernance.eth,QmWbGN8xaYzBpnJ4DKg245XXKQ68FSqpFxvDGKnNHQjKdj,[Proposal] Removal of established cranial follicles fund.,7/14/21 19:55,uniswap,Spam Proposal,,,,,,,,,manual
arbitrumfoundation.eth,0x3b104ec7211f5dafb108c010c5c4ea36aa7a755cc61ea8018ff466c02db8393a,Aark LTIPP Council Recommended Proposal,4/8/24 13:32,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/aark-ltipp-application-draft/21464,21464,22,2807,9,14,2024-02-26T12:10:38.422Z,2024-05-28T09:42:31.174Z,snapshot
arbitrumfoundation.eth,0x1a4d8072fce74d8fc069cf0ca33fb6348e3aa66ab6369dd3dbcaaff01f2cebbd,Aave LTIPP Council Recommended Proposal,4/8/24 13:34,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/aave-ltipp-application-final/21741,21741,14,2071,2,17,2024-03-02T09:57:32.280Z,2024-05-07T13:16:45.399Z,snapshot
arbitrumfoundation.eth,0xc7bc1261aa74d4586131d0b05d4771d4761df3d9f68614dcb9743c1507896f4a,Across LTIPP Council Recommended Proposal,4/8/24 13:35,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/across-protocol-ltipp-application-draft/21657,21657,15,1746,6,4,2024-03-01T05:37:28.699Z,2024-06-18T07:31:30.863Z,snapshot
arbitrumfoundation.eth,0xf08fe07ad299db8400b53fc76f7cf2b686fcc82dde01102e0764afdbacf3805f,ACryptoS Protocol - Funding Approval for LTIPP [Post Council Feedback],4/24/24 5:50,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/acryptos-ltipp-application-final/21572,21572,16,1223,4,14,2024-02-28T10:18:44.101Z,2024-05-14T18:30:02.079Z,snapshot
arbitrumfoundation.eth,0xddfa0a249ebf8b1c4c17cb67b4ec1cea69b255815f23a9de35673d8c7d477afc,Proposal for Approval of DeDaub as the ADPC Security Advisor,5/2/24 10:17,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/adding-a-security-sme-to-the-adpc/23526,23526,23,1108,3,59,2024-04-30T14:58:02.517Z,2024-05-31T17:03:59.255Z,snapshot
arbitrumfoundation.eth,0x330ed0f609da63cf4b67b932ab0665a76e1c7d6a7789f3383339bad79c789d2b,AIP: Activate Stylus and Enable Next-Gen WebAssembly Smart Contracts (ArbOS 30),5/30/24 19:14,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-activate-stylus-and-enable-next-gen-webassembly-smart-contracts-arbos-30/22970,22970,38,3596,2,46,2024-04-02T16:48:04.828Z,2024-07-01T02:24:40.246Z,snapshot
arbitrumfoundation.eth,0x4ad37b12ffe5c334e0c19113ac54222983e18d36a255fbde60e483592f35fc65,AIP: Nova Fee Router Proposal (ArbOS 30),5/30/24 19:13,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-nova-fee-router-proposal-arbos-30/23310,23310,27,1146,1,3,2024-04-19T15:48:05.087Z,2024-07-01T02:14:16.849Z,snapshot
arbitrumfoundation.eth,0x2f73825f375d59a5d3c8b05074e17140a4967e6ccb6fe20a58f836f865fcaae5,AIP: Support RIP-7212 for Account Abstraction Wallets (ArbOS 30),5/30/24 19:15,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-support-rip-7212-for-account-abstraction-wallets-arbos-30/23298,23298,35,2092,2,23,2024-04-19T05:04:32.298Z,2024-06-08T23:39:24.886Z,snapshot
arbitrumfoundation.eth,0x0009d48b523e97787c5e49ae74b2c7f8516cf7bbc66489d9ddabced7a98b3bad,Alchemix LTIPP Council Recommended Proposal,4/8/24 13:36,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/alchemix-ltipp-application-draft/21395,21395,10,1610,1,1,2024-02-23T03:23:29.843Z,2024-05-04T14:34:18.827Z,snapshot
arbitrumfoundation.eth,0xaacd63dad6f3f9f0f5deacd5bf75a9b4b71bb32e08b6d79972d7f92edf348f33,APX Finance LTIPP Council Recommended Proposal,4/8/24 13:37,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/apx-finance-ltipp-application-draft/21744,21744,9,1483,1,5,2024-03-02T10:44:03.610Z,2024-06-11T03:02:09.507Z,snapshot
arbitrumfoundation.eth,0xb581f3aed701ae889c1d79406acdf3d653e6eb4323cb5e46635f729e6313da4d,ARB Staking: Unlock ARB Utility and Align Governance ,8/8/24 17:35,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/arb-staking-unlock-arb-utility-and-align-governance/25084,25084,149,5934,54,454,2024-06-21T07:29:07.977Z,2024-08-30T12:24:22.051Z,snapshot
arbitrumfoundation.eth,0x21a4ec3fd338fa4eb2230d0e6131d1411639d94cf1b27864c9a3c1c722568c08,ArbitrumDAO Off-site,8/15/24 13:46,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/arbitrumdao-off-site/25660,25660,49,673,9,44,2024-07-17T11:16:44.693Z,2024-08-26T13:16:34.957Z,snapshot
arbitrumfoundation.eth,0x39fc78772eb563d2bb87387b25633cef387197ed7e946f85e6bf0c3e6706b5ea,Bebop LTIPP Council Recommended Proposal,4/8/24 13:38,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/bebop-ltipp-application-draft/21419,21419,8,1566,2,3,2024-02-23T17:53:08.513Z,2024-04-15T16:34:34.214Z,snapshot
arbitrumfoundation.eth,0x681e354ababbe26ccf1b4914101ec99cc36e27b71aed6032d7a6d25bbacea9ec,Bedrock - LTIPP [Post Council Feedback],4/25/24 6:18,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/bedrock-ltipp-application-final/21865,21865,11,1382,2,7,2024-03-03T14:19:07.363Z,2024-05-24T10:46:53.329Z,snapshot
arbitrumfoundation.eth,0x229d84d52e05978d5a116913f4ce19e7da28a3df39aa89e7811255684f7e52ae,Beefy LTIPP Council Recommended Proposal,4/8/24 13:39,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/beefy-ltipp-application-draft/21331,21331,11,2073,5,14,2024-02-19T20:38:53.062Z,2024-05-03T18:12:33.596Z,snapshot
arbitrumfoundation.eth,0xb57f04ac3afb432ddbc7d4426f80bdca9191e56bee97cf5b7d9d55cd9fdf9752,[Non-Constitutional] Betting on Builders: Infinite Launchpad Proposal,6/13/24 11:09,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/betting-on-builders-infinite-launchpad-proposal/24665,24665,51,1949,17,91,2024-06-02T00:02:13.520Z,2024-08-07T17:43:46.702Z,snapshot
arbitrumfoundation.eth,0xecc5e293fa4858e815308ef0f947bfe620cb457c40872e50d4817efd7f10b434,Bond protocol LTIPP Council Recommended Proposal,4/8/24 13:40,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/bond-protocol-ltipp-application-draft/21895,21895,9,1141,1,5,2024-03-03T16:56:27.060Z,2024-04-15T16:36:36.463Z,snapshot
arbitrumfoundation.eth,0x3c3bb63ef3df06ccbb8bbe9e8e96ed55c636a64c4b5209dd6d8d6e0675f4896f,Boost (Prev. RabbitHole) STIP Addendum,5/20/24 14:24,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/boost-prev-rabbithole-stip-addendum/23515,23515,18,919,3,3,2024-04-30T04:44:51.424Z,2024-05-31T16:36:05.639Z,snapshot
arbitrumfoundation.eth,0x9bc6dd4fc436483309d5dc39402dc6753c9e4683ffdc3b046e3c1c1c4f8a4231,Brahma LTIPP Council Recommended Proposal,4/8/24 13:41,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/brahma-ltipp-application-draft/21639,21639,5,1153,0,2,2024-03-01T00:12:29.088Z,2024-05-03T17:50:44.463Z,snapshot
arbitrumfoundation.eth,0x0f2c7c5a82ff8a67969dcc966c8fb21711c37be938225a723bc3a7dfc873913f,Bunni LTIPP Council Recommended Proposal,4/8/24 13:42,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/bunni-ltipp-aplication-draft/21638,21638,12,1340,5,10,2024-02-29T22:25:32.406Z,2024-06-19T12:52:48.306Z,snapshot
arbitrumfoundation.eth,0x1a9f2097b0b5a0021628e9edb0e7c9bffae4fdbb104f9996463e40a3129c7718,Catalyze Arbitrum Gaming: HADOUKEN!,3/15/24 11:52,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/catalyze-gaming-ecosystem-growth-on-arbitrum/22368,22368,206,23668,97,633,2024-03-12T16:37:33.773Z,2024-08-06T04:57:41.510Z,snapshot
arbitrumfoundation.eth,0x6a1997509ef099f1b87984b6afdbbccf56c90e4377475b2ea43d027d5a1b10e9,Charm Finance LTIPP Council Recommended Proposal,4/8/24 13:43,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/charm-finance-ltipp-application-draft/21625,21625,8,1272,1,5,2024-02-29T14:03:36.864Z,2024-05-03T06:32:43.205Z,snapshot
arbitrumfoundation.eth,0x78d6211883318160bb6e44bc3edd4020a83dbac023378771a9b0416fbfe7208b,Cian LTIPP Council Recommended Proposal,4/8/24 13:46,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/cian-ltipp-application-draft/21410,21410,18,1892,2,22,2024-02-23T13:48:52.666Z,2024-06-07T08:38:34.182Z,snapshot
arbitrumfoundation.eth,0x64a5f290a74d1c1cfc13fb00b5dff774dc9410b791d69033c7fdd941b76e8767,Clipper - LTIPP [Post Council Feedback],4/26/24 10:17,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/clipper-ltipp-application-draft/21726,21726,15,1123,4,7,2024-03-02T03:36:18.005Z,2024-07-04T12:48:51.324Z,snapshot
arbitrumfoundation.eth,0x31ac6bd368cb2aa80baf1b9879c9737b03f3fb9c2a25043ccb5a3f10fcb5ebd6,Compound LTIPP Council Recommended Proposal,4/8/24 13:47,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/compound-ltipp-application-draft/21923,21923,8,1339,1,3,2024-03-03T19:19:11.411Z,2024-04-15T16:42:04.444Z,snapshot
arbitrumfoundation.eth,0xf7a22aac925d24841f102c310be08944a31489fb1f2040033a46b48dfff81435,Connext - LTIPP [Post Council Feedback],4/24/24 6:31,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/connext-ltipp-application-final/21579,21579,11,1232,1,12,2024-02-28T13:58:25.140Z,2024-05-01T01:11:19.501Z,snapshot
arbitrumfoundation.eth,0x8b6254144f07b3c6182596464b1c529812bb592b6dd444d36824b792bc475de7,Contango LTIPP Council Recommended Proposal,4/8/24 13:48,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/contango-xyz-ltipp-application-draft/21689,21689,7,1304,0,7,2024-03-01T17:04:29.373Z,2024-06-10T13:57:42.049Z,snapshot
arbitrumfoundation.eth,0xf2f79ff53fa0db0180cd71703f08d4a5663c623a8cba26adac4a9b8600695a83,Contrax LTIPP Council Recommended Proposal,4/8/24 13:49,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/contrax-ltipp-application-draft/21707,21707,9,1376,2,6,2024-03-01T20:33:41.655Z,2024-08-05T21:45:23.975Z,snapshot
arbitrumfoundation.eth,0xa2086c2996ab0967b3f083bbdfd53591dc2f491c86eed5c8e452e2f8d60af9e1,Copra LTIPP Council Recommended Proposal,4/8/24 13:50,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/copra-ltipp-application-draft/21628,21628,9,1229,1,4,2024-02-29T14:33:35.492Z,2024-04-15T16:41:34.062Z,snapshot
arbitrumfoundation.eth,0x979c4e09025029df81cd0a30dbb24e505e2f0ab5525d45cd83d48c879da6294b,Covenant Finance LTIPP Council Recommended Proposal,4/8/24 13:51,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/covenant-finance-ltipp-application-draft/21821,21821,7,1059,2,3,2024-03-03T03:10:07.162Z,2024-04-15T16:44:44.323Z,snapshot
arbitrumfoundation.eth,0xe80d83bf21d5584f629df386ca4f044912dda509af493a5f99079cbf24cd78b0,D2 Finance - LTIPP [Post Council Feedback],4/25/24 5:28,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/d2-finance-ltipp-application-draft-final/21826,21826,29,1762,13,41,2024-03-03T04:02:03.732Z,2024-05-16T10:10:26.244Z,snapshot
arbitrumfoundation.eth,0x2c823e1ccfbc6533c65cfcdba55b1589d1f3641f666cf2d69c9501eef2f8fbc3,dappOS LTIPP Council Recommended Proposal,4/8/24 13:52,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/dappos-ltipp-application-draft/21840,21840,6,973,2,7,2024-03-03T07:20:11.817Z,2024-04-17T04:01:29.834Z,snapshot
arbitrumfoundation.eth,0x42385d9b774deb51c1c2312b814f9f233744a484831d5bbe18aeeb56750aac14,deBridge LTIPP Council Recommended Proposal,4/8/24 13:53,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/debridge-ltipp-application-draft/21668,21668,11,2283,1,5,2024-03-01T11:09:49.193Z,2024-05-01T14:15:02.322Z,snapshot
